system_job_id,education_display,education_source,experience_display,experience_source
5134383438,Bachelor's Degree,nlp_inferred,15 years,nlp_inferred
2764575491,Certification,nlp_inferred,30 years,nlp_inferred
5262297559,High School Diploma/GED,nlp_inferred,2 years,nlp_inferred
5238906333,Bachelor's Degree,nlp_inferred,3 years,nlp_inferred
4967853775,Bachelor's Degree,nlp_inferred,,not_specified
4967856172,Master's Degree,nlp_inferred,12 months,nlp_inferred
4958589225,Bachelor's Degree,nlp_inferred,5 years,nlp_inferred
5235685558,Certification,nlp_inferred,,not_specified
4958582908,Bachelor's Degree,nlp_inferred,2 years,nlp_inferred
4966062956,Master's Degree,nlp_inferred,2 years,nlp_inferred
2865778278,Certification,nlp_inferred,18 years,nlp_inferred
5259888222,,not_specified,3-4 years,nlp_inferred
2280152510,Certification,nlp_inferred,40 years,nlp_inferred
5204646951,Bachelor's Degree,nlp_inferred,7 years,nlp_inferred
5189745100,,not_specified,2-3 years,nlp_inferred
5061676330,Bachelor's Degree,nlp_inferred,5 years,nlp_inferred
5015066930,High School Diploma/GED,nlp_inferred,2 years,nlp_inferred
5214408478,Master's Degree,nlp_inferred,18 years,nlp_inferred
5216086236,,not_specified,4-6 years,nlp_inferred
5211094479,,not_specified,,not_specified
5243502597,Bachelor's Degree,nlp_inferred,7 years,nlp_inferred
4958676115,,not_specified,16 years,nlp_inferred
5236613109,High School Diploma/GED,nlp_inferred,4 years,nlp_inferred
4792580310,,not_specified,4 months,nlp_inferred
5245044625,Bachelor's Degree,nlp_inferred,1-2 years,nlp_inferred
5249336823,Doctorate,nlp_inferred,15 years,nlp_inferred
5249350485,,not_specified,,not_specified
4815265791,Master's Degree,nlp_inferred,,not_specified
5249380807,,not_specified,,not_specified
5233227923,Bachelor's Degree,nlp_inferred,40 years,nlp_inferred
5245194059,High School Diploma/GED,nlp_inferred,3-6 years,nlp_inferred
2542411579,Certification,nlp_inferred,,not_specified
5200919228,,not_specified,20 years,nlp_inferred
5068138762,Bachelor's Degree,nlp_inferred,3-5 years,nlp_inferred
5277091650,High School Diploma/GED,nlp_inferred,,not_specified
5191304397,High School Diploma/GED,nlp_inferred,5 years,nlp_inferred
5277086854,Certification,nlp_inferred,,not_specified
5277104041,,not_specified,,not_specified
5201241977,Certification,nlp_inferred,,not_specified
5280770162,,not_specified,,not_specified
5250366133,Bachelor's Degree,nlp_inferred,84 years,nlp_inferred
5280813569,Associate Degree,nlp_inferred,6 months,nlp_inferred
5280813461,Associate Degree,nlp_inferred,6 months,nlp_inferred
5153038995,Master's Degree,nlp_inferred,3 years,nlp_inferred
5280815140,Master's Degree,nlp_inferred,10 years,nlp_inferred
5152889775,,not_specified,,not_specified
5196742661,Certification,nlp_inferred,18 years,nlp_inferred
5280850416,,not_specified,40 years,nlp_inferred
2543945376,Certification,nlp_inferred,,not_specified
5132150226,High School Diploma/GED,nlp_inferred,16 years,nlp_inferred
5030375091,Master's Degree,nlp_inferred,5-8 years,nlp_inferred
5184493646,Bachelor's Degree,nlp_inferred,18 months,nlp_inferred
5243459552,Bachelor's Degree,nlp_inferred,4 years,nlp_inferred
5170338018,Bachelor's Degree,nlp_inferred,2 years,nlp_inferred
5266920258,Bachelor's Degree,nlp_inferred,2-20 years,nlp_inferred
5266920737,,not_specified,5 years,nlp_inferred
5161548701,,not_specified,20 years,nlp_inferred
5259690690,Bachelor's Degree,nlp_inferred,3 years,nlp_inferred
5191345417,Certification,nlp_inferred,3 years,nlp_inferred
5260320042,Master's Degree,nlp_inferred,1 years,nlp_inferred
5262324387,Master's Degree,nlp_inferred,18 years,nlp_inferred
5263803548,High School Diploma/GED,nlp_inferred,18 years,nlp_inferred
5247197957,,not_specified,,not_specified
5277347778,,not_specified,,not_specified
5277373925,,not_specified,,not_specified
5249245266,High School Diploma/GED,nlp_inferred,1 years,nlp_inferred
4547891095,Bachelor's Degree,nlp_inferred,,not_specified
5249242022,High School Diploma/GED,nlp_inferred,1 years,nlp_inferred
5247140622,,not_specified,1 years,nlp_inferred
5245050835,Certification,nlp_inferred,,not_specified
5267067700,Associate Degree,nlp_inferred,,not_specified
5259778231,Certification,nlp_inferred,,not_specified
5267070831,Bachelor's Degree,nlp_inferred,,not_specified
5233258162,Bachelor's Degree,nlp_inferred,4-8 years,nlp_inferred
5262463238,Associate Degree,nlp_inferred,6 months,nlp_inferred
5188691290,High School Diploma/GED,nlp_inferred,,not_specified
5259863276,Certification,nlp_inferred,,not_specified
5262487551,High School Diploma/GED,nlp_inferred,9 months,nlp_inferred
5060206622,Bachelor's Degree,nlp_inferred,,not_specified
5266996695,Bachelor's Degree,nlp_inferred,,not_specified
5076967528,,not_specified,40 years,nlp_inferred
5249311487,Bachelor's Degree,nlp_inferred,84 years,nlp_inferred
5250368574,Bachelor's Degree,nlp_inferred,84 years,nlp_inferred
5259839101,,not_specified,18 years,nlp_inferred
5267062425,Bachelor's Degree,nlp_inferred,5 years,nlp_inferred
5260440952,Master's Degree,nlp_inferred,3 years,nlp_inferred
5247236201,,not_specified,,not_specified
5249351313,Master's Degree,nlp_inferred,1-3 years,nlp_inferred
5245194323,,not_specified,2-3 years,nlp_inferred
5250458706,High School Diploma/GED,nlp_inferred,3-6 years,nlp_inferred
5262532756,Bachelor's Degree,nlp_inferred,3 years,nlp_inferred
5259892892,High School Diploma/GED,nlp_inferred,21 years,nlp_inferred
5247323185,,not_specified,,not_specified
5262511379,,not_specified,0-2 years,nlp_inferred
5262525293,Bachelor's Degree,nlp_inferred,3 years,nlp_inferred
5267118432,Bachelor's Degree,nlp_inferred,3-5 years,nlp_inferred
5250440423,Master's Degree,nlp_inferred,8 years,nlp_inferred
5267153679,High School Diploma/GED,nlp_inferred,Entry level / no experience,nlp_inferred
5146817094,Doctorate,nlp_inferred,10 years,nlp_inferred
5267157104,Bachelor's Degree,nlp_inferred,1 years,nlp_inferred
5267158680,,not_specified,,not_specified
5092498639,,not_specified,25 years,nlp_inferred
5247323736,High School Diploma/GED,nlp_inferred,,not_specified
5267171727,High School Diploma/GED,nlp_inferred,,not_specified
5172485573,,not_specified,10-0 years,nlp_inferred
5267174014,High School Diploma/GED,nlp_inferred,2 years,nlp_inferred
5267246429,Bachelor's Degree,nlp_inferred,2 years,nlp_inferred
5075499606,Certification,nlp_inferred,,not_specified
5056299259,High School Diploma/GED,nlp_inferred,21 years,nlp_inferred
5250547114,,not_specified,18 years,nlp_inferred
5250528001,,not_specified,50 years,nlp_inferred
5056299372,High School Diploma/GED,nlp_inferred,21 years,nlp_inferred
5183272102,Bachelor's Degree,nlp_inferred,1-2 years,nlp_inferred
5165928291,Bachelor's Degree,nlp_inferred,4 years,nlp_inferred
5216084678,Certification,nlp_inferred,8-10 years,nlp_inferred
5184669010,Bachelor's Degree,nlp_inferred,7 years,nlp_inferred
5250544541,Certification,nlp_inferred,3 years,nlp_inferred
5184699337,High School Diploma/GED,nlp_inferred,1 years,nlp_inferred
4347136117,Bachelor's Degree,nlp_inferred,,not_specified
5175791337,Master's Degree,nlp_inferred,3 years,nlp_inferred
5183320826,Certification,nlp_inferred,,not_specified
4803883805,Bachelor's Degree,nlp_inferred,8 years,nlp_inferred
5200994861,Bachelor's Degree,nlp_inferred,5 years,nlp_inferred
5025458760,Bachelor's Degree,nlp_inferred,18 years,nlp_inferred
5124111977,Bachelor's Degree,nlp_inferred,,not_specified
5214095888,Bachelor's Degree,nlp_inferred,15 years,nlp_inferred
5125171186,,not_specified,Entry level / no experience,nlp_inferred
2542132386,High School Diploma/GED,nlp_inferred,,not_specified
5219403129,,not_specified,5 years,nlp_inferred
5204599077,Certification,nlp_inferred,4 years,nlp_inferred
5216078033,,not_specified,Entry level / no experience,nlp_inferred
5066445424,High School Diploma/GED,nlp_inferred,1 years,nlp_inferred
5235488299,Bachelor's Degree,nlp_inferred,5 years,nlp_inferred
5214172474,High School Diploma/GED,nlp_inferred,18 years,nlp_inferred
5235579841,Master's Degree,nlp_inferred,2 years,nlp_inferred
5233158725,,not_specified,4 years,nlp_inferred
5235674411,Bachelor's Degree,nlp_inferred,40 years,nlp_inferred
5235674864,Bachelor's Degree,nlp_inferred,40 years,nlp_inferred
5061672448,Bachelor's Degree,nlp_inferred,7 years,nlp_inferred
5235648810,Certification,nlp_inferred,Entry level / no experience,nlp_inferred
5160568656,Bachelor's Degree,nlp_inferred,6 months,nlp_inferred
5233224721,Bachelor's Degree,nlp_inferred,40 years,nlp_inferred
4978817657,Master's Degree,nlp_inferred,10 years,nlp_inferred
5233262192,Bachelor's Degree,nlp_inferred,14 years,nlp_inferred
5066673860,,not_specified,1 years,nlp_inferred
5125441566,Master's Degree,nlp_inferred,3 years,nlp_inferred
5235795501,Master's Degree,nlp_inferred,21 years,nlp_inferred
5075435254,Master's Degree,nlp_inferred,5 years,nlp_inferred
2863998992,Certification,nlp_inferred,18 years,nlp_inferred
5245059158,High School Diploma/GED,nlp_inferred,4 years,nlp_inferred
5249288064,Associate Degree,nlp_inferred,Entry level / no experience,nlp_inferred
5252473733,,not_specified,18 years,nlp_inferred
5153846118,Certification,nlp_inferred,3 years,nlp_inferred
5277087980,,not_specified,,not_specified
5278735858,,not_specified,,not_specified
5280695185,High School Diploma/GED,nlp_inferred,,not_specified
5039702335,Associate Degree,nlp_inferred,2 years,nlp_inferred
5278735844,Certification,nlp_inferred,1 years,nlp_inferred
5250560921,Certification,nlp_inferred,,not_specified
5283841060,High School Diploma/GED,nlp_inferred,,not_specified
5277134370,High School Diploma/GED,nlp_inferred,30 years,nlp_inferred
5270207846,,not_specified,,not_specified
5247198865,Bachelor's Degree,nlp_inferred,3 years,nlp_inferred
5259758889,Master's Degree,nlp_inferred,7 years,nlp_inferred
4165201076,Bachelor's Degree,nlp_inferred,5 years,nlp_inferred
5283864836,Bachelor's Degree,nlp_inferred,1-3 years,nlp_inferred
5283883352,Certification,nlp_inferred,5-7 years,nlp_inferred
5219402626,Associate Degree,nlp_inferred,18 years,nlp_inferred
5037191587,Bachelor's Degree,nlp_inferred,6 years,nlp_inferred
5235743516,Associate Degree,nlp_inferred,3 months,nlp_inferred
5195769979,Associate Degree,nlp_inferred,,not_specified
4679225810,,not_specified,9 months,nlp_inferred
5146882503,Bachelor's Degree,nlp_inferred,Entry level / no experience,nlp_inferred
5283983497,Bachelor's Degree,nlp_inferred,3 years,nlp_inferred
5239075564,Certification,nlp_inferred,21 years,nlp_inferred
5250545114,Bachelor's Degree,nlp_inferred,3 years,nlp_inferred
5155017996,High School Diploma/GED,nlp_inferred,,not_specified
4431326590,,not_specified,,not_specified
5284021919,Certification,nlp_inferred,3 years,nlp_inferred
5278977799,Certification,nlp_inferred,1 years,nlp_inferred
5284022208,High School Diploma/GED,nlp_inferred,3 years,nlp_inferred
4328253959,High School Diploma/GED,nlp_inferred,,not_specified
5255654506,,not_specified,,not_specified
5236673599,Doctorate,nlp_inferred,5 years,nlp_inferred
5236674024,Bachelor's Degree,nlp_inferred,1 years,nlp_inferred
5186142908,High School Diploma/GED,nlp_inferred,,not_specified
5233199899,,not_specified,,not_specified
5236716048,Bachelor's Degree,nlp_inferred,6 months,nlp_inferred
5142943818,Bachelor's Degree,nlp_inferred,,not_specified
5235767337,,not_specified,2 years,nlp_inferred
5235763031,,not_specified,2 years,nlp_inferred
5148387134,Master's Degree,nlp_inferred,1 years,nlp_inferred
5236824686,High School Diploma/GED,nlp_inferred,,not_specified
5233339020,High School Diploma/GED,nlp_inferred,1-2 years,nlp_inferred
5211085900,High School Diploma/GED,nlp_inferred,18 years,nlp_inferred
5135809172,Bachelor's Degree,nlp_inferred,,not_specified
5188711133,High School Diploma/GED,nlp_inferred,2-5 years,nlp_inferred
5249240373,High School Diploma/GED,nlp_inferred,1 years,nlp_inferred
5127168909,High School Diploma/GED,nlp_inferred,,not_specified
5245069943,,not_specified,,not_specified
5111163048,Doctorate,nlp_inferred,12 years,nlp_inferred
5210794498,High School Diploma/GED,nlp_inferred,6 months,nlp_inferred
5212291365,Bachelor's Degree,nlp_inferred,5 years,nlp_inferred
5212296910,Bachelor's Degree,nlp_inferred,5 years,nlp_inferred
5247240856,Master's Degree,nlp_inferred,1 years,nlp_inferred
2543945238,Certification,nlp_inferred,,not_specified
5061672498,Bachelor's Degree,nlp_inferred,5 years,nlp_inferred
4792580284,,not_specified,4 months,nlp_inferred
5214163500,Bachelor's Degree,nlp_inferred,20 years,nlp_inferred
5102781098,High School Diploma/GED,nlp_inferred,,not_specified
5221603166,,not_specified,,not_specified
5066619845,Associate Degree,nlp_inferred,21 years,nlp_inferred
5219430250,High School Diploma/GED,nlp_inferred,2 years,nlp_inferred
5221697401,Bachelor's Degree,nlp_inferred,10 years,nlp_inferred
5219519557,,not_specified,,not_specified
5188754284,,not_specified,,not_specified
5270180032,,not_specified,4 years,nlp_inferred
5270180615,,not_specified,3 years,nlp_inferred
5266919314,Bachelor's Degree,nlp_inferred,4 years,nlp_inferred
5270182947,,not_specified,,not_specified
2542411562,Certification,nlp_inferred,,not_specified
2865531595,High School Diploma/GED,nlp_inferred,,not_specified
5111160036,Doctorate,nlp_inferred,12 years,nlp_inferred
5212295544,Bachelor's Degree,nlp_inferred,5 years,nlp_inferred
5266921959,Master's Degree,nlp_inferred,5-8 years,nlp_inferred
5270197494,Associate Degree,nlp_inferred,18 years,nlp_inferred
5233114038,Master's Degree,nlp_inferred,18 years,nlp_inferred
5113080861,Associate Degree,nlp_inferred,,not_specified
5262327027,Master's Degree,nlp_inferred,18 years,nlp_inferred
5236674275,Master's Degree,nlp_inferred,18 years,nlp_inferred
5266974804,Bachelor's Degree,nlp_inferred,8 years,nlp_inferred
5186220285,Certification,nlp_inferred,2 years,nlp_inferred
5270223146,Master's Degree,nlp_inferred,18 years,nlp_inferred
5270224711,,not_specified,,not_specified
5235679871,Bachelor's Degree,nlp_inferred,40 years,nlp_inferred
5221627067,High School Diploma/GED,nlp_inferred,18 years,nlp_inferred
5184656843,Bachelor's Degree,nlp_inferred,10-0 years,nlp_inferred
5270231199,Bachelor's Degree,nlp_inferred,,not_specified
5270232469,High School Diploma/GED,nlp_inferred,,not_specified
5214320744,High School Diploma/GED,nlp_inferred,3 years,nlp_inferred
5270233795,Bachelor's Degree,nlp_inferred,6 years,nlp_inferred
5270234316,Bachelor's Degree,nlp_inferred,7 years,nlp_inferred
5179183160,Bachelor's Degree,nlp_inferred,1-2 years,nlp_inferred
5267085676,,not_specified,,not_specified
5260464067,,not_specified,,not_specified
5013466872,Bachelor's Degree,nlp_inferred,,not_specified
5270260506,High School Diploma/GED,nlp_inferred,,not_specified
5152883792,,not_specified,,not_specified
5262522320,Certification,nlp_inferred,,not_specified
5267134522,Certification,nlp_inferred,3 years,nlp_inferred
5221765794,Certification,nlp_inferred,2 years,nlp_inferred
5177586225,Doctorate,nlp_inferred,17-0 years,nlp_inferred
5139001529,,not_specified,18 years,nlp_inferred
5270293394,,not_specified,,not_specified
5061676729,Bachelor's Degree,nlp_inferred,5 years,nlp_inferred
5061673523,Bachelor's Degree,nlp_inferred,3 years,nlp_inferred
5087351863,Associate Degree,nlp_inferred,,not_specified
5267173909,Bachelor's Degree,nlp_inferred,8 years,nlp_inferred
2762185276,Certification,nlp_inferred,30 years,nlp_inferred
5061673146,Bachelor's Degree,nlp_inferred,7 years,nlp_inferred
5201897935,Bachelor's Degree,nlp_inferred,3 years,nlp_inferred
5186138782,High School Diploma/GED,nlp_inferred,,not_specified
5198430983,Master's Degree,nlp_inferred,5 years,nlp_inferred
5111159238,Doctorate,nlp_inferred,12 years,nlp_inferred
951411625,High School Diploma/GED,nlp_inferred,,not_specified
5188575363,Master's Degree,nlp_inferred,5-7 years,nlp_inferred
5151271758,Bachelor's Degree,nlp_inferred,8 years,nlp_inferred
4998124603,,not_specified,5 years,nlp_inferred
5080633526,High School Diploma/GED,nlp_inferred,,not_specified
5202099415,Bachelor's Degree,nlp_inferred,6 years,nlp_inferred
5184656886,,not_specified,10 years,nlp_inferred
5061675036,Bachelor's Degree,nlp_inferred,5 years,nlp_inferred
5092577925,Master's Degree,nlp_inferred,7 years,nlp_inferred
2542411567,Certification,nlp_inferred,,not_specified
5142944143,Bachelor's Degree,nlp_inferred,,not_specified
5085862662,High School Diploma/GED,nlp_inferred,,not_specified
5160575666,Bachelor's Degree,nlp_inferred,5 years,nlp_inferred
5160578245,Bachelor's Degree,nlp_inferred,6 years,nlp_inferred
5160601395,Master's Degree,nlp_inferred,7-10 years,nlp_inferred
5255201160,,not_specified,,not_specified
5214143413,High School Diploma/GED,nlp_inferred,,not_specified
5243478765,,not_specified,12 months,nlp_inferred
5175187247,Master's Degree,nlp_inferred,8 years,nlp_inferred
5233242607,Bachelor's Degree,nlp_inferred,5 years,nlp_inferred
5253993757,Bachelor's Degree,nlp_inferred,18 years,nlp_inferred
